,num,del_flag,id,full_name
Елл Лібан,44,False,795,
Володимир Шинкаренк,44,False,796,Володимир Шинкаренко
Миха Саакашв,44,False,797,
Аніт Луценк,44,False,798,
Мужчин,44,True,799,
Христин,44,True,800,
Роман Машовец,44,True,801,
Вітал Боговін,44,True,802,
Микол Княжицьк,44,False,803,
Джон Болтон,44,False,804,
Ольг Герасимюк,44,False,805,Ольга Герасим'юк
Тетян Силін,44,False,806,
Серг Родлер,44,False,807,
Дмитр Снєгир,44,False,808,
Маріанджел Сіма,44,True,809,
Серг Іван,44,False,810,
Орест Чемерис,44,True,811,
Євген Кошов,44,True,812,
Камал Гарріс,44,True,813,
Павл Зібр,44,False,814,
Дмитр Кисилевськ,44,False,815,
Оксан,44,False,816,
Олівер Варге,44,False,817,
Андр Лесик,44,False,818,
Світлан Фус,44,False,819,
Клименк,44,False,820,
Серг Гайда,44,False,821,
Євген,44,True,822,
Серг Верлан,43,False,823,
Олекс Венедикт,43,False,824,Олексій Венедиктов
Анджелін Джол,43,True,825,
Міністр охорон здоров Україн,43,False,826,
Іван,43,True,827,
Ігор Сапожк,43,True,828,
Президент Україн,43,True,829,
Павл Сільковськ,43,False,830,Павло Сільковський
Нін Южанін,43,False,831,
Серг Яров,43,False,832,
Роман Опім,43,True,833,
Анатол Кін,42,False,834,Анатолій Кінах
Жеральд Дарманенен,42,False,835,
Хмельницьк,42,True,836,
Борисл Берез,42,False,837,
Джозеф Байд,42,True,838,
Антон Поляк,42,False,839,
Шкарлет,42,True,840,
Олег Саакян,42,False,841,
Микол,42,True,842,
Станісл Зінченк,42,False,843,Станіслав Зінченко
Васил Боднар,42,False,844,
Никола Тищенк,42,False,845,
Адхан Гебрейесус,41,False,846,
Білл Клінтон,41,True,847,
Ернест Завадськ,41,True,848,
Сассекськ,41,True,849,
Олекс Гаран,41,False,850,
Борис Брил,41,False,851,Борис Бриль
Анатол Старовойт,41,False,852,Анатолій Старовойт
Валентин Гайда,41,False,853,
Светла Фус,41,False,854,
Микол Азар,41,False,855,
Юр Швец,41,False,856,Юрій Швець
Юл Гришин,41,True,857,
Роберт Конт,41,True,858,
Ілл Новік,41,False,859,Ілля Новіков
Світлан Карачун,41,True,860,
Конор Макгрегор,41,True,861,
Поляк,41,False,862,
Рен Фазел,41,False,863,
Корнієнк,40,False,864,
Марин Ставнійчук,40,False,865,Марина Ставнійчук
Івар Аболіньш,40,False,866,
Алекс Азар,40,True,867,
Оксан Голуб,40,True,868,
Олен Кравец,40,False,869,
Михайл Кухар,40,False,870,Михайло Кухар
Артур Герасим,40,False,871,
Олен Кален,40,False,872,
Олександр Светелик,40,False,873,Олександр Светелик
Минфин,40,True,874,
Рон Клейн,40,False,875,
Боррел,40,False,876,
Антон,40,True,877,
Валер Печаєв,40,False,878,Валерій Печаєв
Олів Веран,40,False,879,
Юр Каребин,40,False,880,
Катерин Булавін,40,False,881,
Кацуноб Кат,40,True,882,
Григор Козловськ,39,False,883,
Брітн Спірс,39,False,884,
Іван Сидор,39,False,885,
Кернес,39,True,886,
Руслан Малиновськ,39,True,887,
Павл Розенк,39,False,888,
Ле Федор,39,True,889,
Татаров,39,True,890,
Мітт Ромн,39,False,891,
Христ Гроз,39,False,892,
Дмитр Корнійчук,39,False,893,Дмитро Корнійчук
Вітал Гончар,39,True,894,
Вітал Музиченк,39,False,895,
Анн Седок,39,False,896,
Роман,39,True,897,
Олександр Мережк,39,True,898,
Костянтин Кудрявцев,39,True,899,
Никола Точицк,39,False,900,
Роман Маселк,39,False,901,Роман Маселко
Ольг Поляк,39,False,902,
Вітал Бунечк,39,False,903,
Анатол Пшеничн,39,True,904,
Володимир Кацман,38,False,905,
Володимир Назаренк,38,False,906,Володимира Назаренко
Андр Білецьк,38,False,907,
Ігор Уманськ,38,False,908,
Роман Мурмил,38,False,909,
Макс Назар,38,False,910,
Мустаф Джемілєв,38,False,911,
Зорян Шкіряк,38,False,912,
Медуз,38,True,913,
Серг Рудик,38,True,914,
Олександр Шовковськ,38,False,915,
Євген Магд,38,False,916,
Садік Хан,38,True,917,
Урсул фон дер Ляй,38,False,918,
Тедрос Адан Гебреєсус,38,False,919,
Олександр Борняк,38,False,920,
Катерин Ножевнік,38,False,921,Катерина Ножевнікова
Ал Хамене,38,False,922,
Андр Мягк,38,False,923,
Владисл Абдул,38,False,924,
Памел Андерсон,38,False,925,
Серг Бык,38,False,926,
Джасінд Ардерн,38,False,927,
Ле Василенк,38,False,928,
Джилл Байден,38,False,929,
Роман Безсмертн,37,False,930,
Білл Айліш,37,False,931,
Нарендр Мод,37,True,932,
Серг Щербич,37,True,933,
Александр Скубченк,37,False,934,
Бред Сміт,37,False,935,
Юл Шевченк,37,False,936,
Володимир Ярославськ,37,False,937,
Світлан Гук,37,False,938,Світлана Гук
Ірин Оршак,37,False,939,
Олег Макар,37,True,940,
Франк,37,False,941,
Кіріакос Міцотакіс,37,False,942,
Таїп Ердоган,37,False,943,
Катерин Осадч,37,True,944,
Кім Кардашян,37,True,945,
Серг Борз,37,True,946,
Вад Мельник,37,False,947,
Дмитр Вовк,37,False,948,
Юр Аріст,37,False,949,
Блогер,37,False,950,
Слав Камінськ,37,False,951,
Петр Пантелеєв,37,False,952,
Андр Білик,37,True,953,
Влад,37,False,954,
Георг Тук,37,False,955,
Ірин Круп,37,True,956,
Зінедін Зідан,36,True,957,
Володимир Бойк,36,False,958,
Лотт Сильвандер,36,False,959,
Валентин Ковал,36,False,960,
Ігор Лоссовськ,36,False,961,
Хомчак,36,False,962,
Едгар Рінкевичс,36,True,963,
Маркус Зедер,36,False,964,
Олекс,36,False,965,
Віктор Попревич,36,True,966,
Джейм Раскін,36,False,967,
Катерин Сояк,36,False,968,
Олександр Бондаренк,36,True,969,
Янин Соколов,36,False,970,
Геннад Друзенк,36,False,971,
Йосиф Зісельс,36,False,972,
Андр Павловск,36,False,973,
Валер Коломієц,36,True,974,
Максим Микит,36,True,975,
Мевлют Чавушогл,36,False,976,
Чиновниц,36,False,977,
Юл Леус,36,False,978,
Александр Коваленк,36,False,979,
Серг Рижик,36,False,980,
Ван Веньбін,35,False,981,
Ле Дріан,35,False,982,
Серг Нада,35,False,983,
Олег Чорн,35,True,984,
Мюріел Баузер,35,True,985,
Вад Скібіцьк,35,False,986,
Іван Тертел,35,True,987,
Пєск,35,True,988,
Юр Ратас,35,False,989,
Серг Шайхет,35,True,990,
Данил,35,True,991,
Дарі Срна,35,False,992,
Ед Рам,35,True,993,
Марк Фейгін,35,False,994,Марк Фейгін
Вад Приймачок,35,True,995,
Олександр Пан,35,False,996,
Дмитр Підручн,35,True,997,
Март Костюк,35,True,998,
Рікард Йозвяк,35,False,999,Рікард Йозвяк
Вітал Миколенк,35,False,1000,
Натал Поклонськ,35,True,1001,
Серг Шнур,35,True,1002,
Энтон Белланжер,35,False,1003,Ентоні Белланжер
Александр Сергиенк,35,False,1004,
Рубан,34,False,1005,
Ліндс Грем,34,False,1006,
Роман Сущенк,34,False,1007,
Вальдемар Краск,34,False,1008,
Тарас Березовец,34,False,1009,
Олександр Даніл,34,False,1010,
Ле Забуранн,34,False,1011,
Сніжан,34,False,1012,
Юр Запісоцьк,34,False,1013,
Ліз Глінськ,34,False,1014,
Секретар Рнбо,34,False,1015,
Біньямін Нетаньяг,34,False,1016,
Ал Башир,34,False,1017,
Смаглюк,34,False,1018,
Анатол Анохін,34,False,1019,
Емін Джеппар,34,False,1020,
Серг Бабак,34,False,1021,
Анастас Покрищук,34,False,1022,
Валентин Землянськ,34,False,1023,
Артур Габриеля,34,False,1024,Артур Габріелян
Ксен Собчак,34,False,1025,
Дмитр Сахарук,34,False,1026,
Ларис Ніц,34,False,1027,
Віктор Шокін,34,True,1028,
Дмитр Рогозін,34,False,1029,
Ким Чен Ын,34,False,1030,
Борис Давиденк,34,False,1031,
Девід Бізл,34,False,1032,
Ольг Остроум,33,False,1033,
Кирил Хомяк,33,False,1034,
Євген Дихн,33,False,1035,
Президент Зеленськ,33,False,1036,
Джон Матц,33,True,1037,
Натал Слабеняк,33,False,1038,
Костянтин Чуйченк,33,True,1039,
Тетян Плачк,33,False,1040,
Тетян Гош,33,False,1041,
Дмитр Ярош,33,False,1042,
Андр Забловськ,33,False,1043,Андрій Забловський
Анатол Матіос,33,False,1044,
Міхеїл Саакашвіл,33,False,1045,
Олен Буйневич,33,False,1046,
Мэрилин Мэнсон,33,False,1047,
Юр Драганчук,33,True,1048,
Лотар Вілер,33,False,1049,Лотар Вілер
Серг Гуцалюк,33,False,1050,
Марин,33,True,1051,
Натал Алєксєєнк,33,False,1052,
Миха Кухар,33,False,1053,
Анн Деревянк,33,False,1054,
Михайл Ходорковськ,33,False,1055,
Світлан Добровольськ,33,False,1056,
Тетян Мостепан,33,False,1057,Тетяна Мостепан
Оксан Забужк,33,False,1058,
Лід Таран,33,False,1059,
Усик,33,False,1060,
Андр Конеченк,33,False,1061,
Ігор Бурбас,33,False,1062,
Михайл Жернак,33,False,1063,
Варфолом,33,False,1064,
Олег Тягнибок,33,False,1065,
Олег Черн,33,False,1066,
Златан Ібрагімович,33,False,1067,
Оксан Савчук,33,True,1068,
Олександр Гінцбург,33,False,1069,
Людмил Циганок,33,False,1070,
Володимир Цибульк,33,False,1071,
Ерік Мамер,33,False,1072,
Джессік Паркер,33,False,1073,
Антон Кошт,33,True,1074,
Станісл Кулик,33,False,1075,
Олен Шуляк,33,False,1076,
Натал Ємченк,33,False,1077,
Синьх,32,False,1078,
Тарас Жиравецк,32,False,1079,
